Dataset,Category,Algorithm,Metric Type,Distance Metric,Accuracy,Precision,Recall,F1 Score,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,Adjusted Rand Index,Normalized Mutual Info
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Probabilistic,total_variation,0.9333333333333332,0.933699754847851,0.9333333333333332,0.9304349700457276,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.031736252882794184,7.017257944348359,9.915584585348007,0.016002710106262568,0.04575745750014918
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,,,,,
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,euclidean,0.866198419666374,0.864545109918561,0.866198419666374,0.85622291506766,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,euclidean,0.8572870939420543,0.868211381195699,0.8572870939420543,0.8549777251167379,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.20818641642727348,1.561930545161445,87.81459465187234,0.39647788333356837,0.5917278368694489
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.41519605644522806,1.750674673436289,31.272650761126197,0.04456832511155614,0.1147001215246438
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,manhattan,0.8691834942932397,0.8697888014528583,0.8691834942932397,0.8586141478803789,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,manhattan,0.8543020193151888,0.8703088179507301,0.8543020193151888,0.8540875670277179,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.1517780566106743,1.8832601691710833,76.89045259932362,0.3066245826866949,0.49183089360851534
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.39911367420760707,1.6477442710237618,32.80906056960233,0.043383070062086145,0.11272675723513557
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,minkowski,0.866198419666374,0.864545109918561,0.866198419666374,0.85622291506766,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,minkowski,0.8572870939420543,0.868211381195699,0.8572870939420543,0.8549777251167379,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.20818641642727348,1.561930545161445,87.81459465187234,0.39647788333356837,0.5917278368694489
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.41519605644522806,1.750674673436289,31.272650761126197,0.04456832511155614,0.1147001215246438
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,chebyshev,0.8543898156277436,0.8534179064556217,0.8543898156277436,0.8447349846428385,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,chebyshev,0.8393766461808605,0.8505353211649057,0.8393766461808605,0.8361898993247749,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.1617042186982262,1.8143849345101475,62.97976019547142,0.34867455149567184,0.5040165222926494
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,0.4845799730034117,1.8169895124867481,29.916708435760302,0.042080289283825484,0.09919828036666288
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,canberra,0.8453906935908693,0.8392044049203697,0.8453906935908693,0.8342175978726771,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,canberra,0.8423617208077261,0.8710897003207257,0.8423617208077261,0.8459437342745298,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.164884187698863,2.1392684583368613,70.14013203600987,0.31766400236366676,0.5031340586433567
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.3983384876754783,2.5877478505594538,21.739393073467387,0.021198442104529678,0.07586394663662263
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,braycurtis,0.8632133450395083,0.8642831745073719,0.8632133450395083,0.8530445930570927,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,braycurtis,0.8543020193151888,0.8758354908193695,0.8543020193151888,0.8552983567334864,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.1864832582432315,1.613497749402942,81.26616746116242,0.3926731027328225,0.5761037595915813
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.28016457642686043,2.535353817440059,20.066214442083584,0.03280049270735117,0.11421171008351763
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,hamming,0.5474539069359087,0.4695882386197356,0.5474539069359087,0.48692658140312195,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,hamming,0.5657155399473222,0.5346818585087394,0.5657155399473222,0.5245281465674099,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,0.009769646883202553,6.409193245226949,2.875922418349764,-0.0298134742461811,0.08468602087112877
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
ecoli_lr_lc.csv,imbalanced,KNN,Geometric,cosine,0.7977611940298507,0.7954199024944144,0.7977611940298507,0.7924516890839619,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Geometric,cosine,0.7589991220368745,0.7961689832222818,0.7589991220368745,0.7672906331867885,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.25721722720374035,2.142261502392108,47.28705374668631,0.21987453228540235,0.40738224717302746
ecoli_lr_lc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.6357324594778484,2.0852850129530793,26.323159348828412,0.041292769104119366,0.095544778488261
ecoli_lr_lc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.8394205443371379,0.8341119958868841,0.8394205443371379,0.8304152577442723,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.8067164179104477,0.837812992110303,0.8067164179104477,0.8043831113367412,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.35942271174292517,1.680056046415808,221.91812640384921,0.33220372820791855,0.5015840712856569
ecoli_lr_lc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.35193753404894723,1.7849495552439838,8.915437818728455,0.017345293164978914,0.04308783531977036
ecoli_lr_lc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.8573309920983319,0.8509669709131957,0.8573309920983319,0.8484891644050647,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.8185689201053556,0.8647456057420939,0.8185689201053556,0.8286979792508591,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.2212362445404316,1.2734827556452295,254.7878358356459,0.38613747241507973,0.5753650329408695
ecoli_lr_lc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.6639149644924276,5.6412490226528185,3.098661452672936,0.03171058436571608,0.08279327769885185
ecoli_lr_lc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.8603160667251976,0.8532564625431395,0.8603160667251976,0.8513516203805326,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.8424495171202808,0.8551474579160155,0.8424495171202808,0.8391125052025836,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.1917372220126774,1.3913979532244711,238.23216658274816,0.3857533708185385,0.5728880420881678
ecoli_lr_lc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.2916483270396685,5.262209193941163,3.3632518623314107,0.034482690966380576,0.08570639217163212
ecoli_lr_lc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.8603160667251976,0.8532019084634431,0.8603160667251976,0.8511670219509968,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.8185689201053556,0.8647456057420939,0.8185689201053556,0.8286979792508591,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.2634422134059986,1.4298566622732984,258.9062249275267,0.382942659461154,0.5494241820320426
ecoli_lr_lc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.4813457089204671,5.262209193941163,3.3632518623314107,0.034482690966380576,0.08570639217163212
ecoli_lr_lc.csv,imbalanced,KNN,Probabilistic,total_variation,0.8603160667251976,0.8549676333901302,0.8603160667251976,0.8482118124308933,,,,,
ecoli_lr_lc.csv,imbalanced,SVM,Probabilistic,total_variation,0.8602282704126425,0.8785551805876872,0.8602282704126425,0.8593307925901096,,,,,
ecoli_lr_lc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.21103603033521176,1.619503707469692,252.08543968161442,0.30831052309855,0.5011861619041805
ecoli_lr_lc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.2486302135116798,1.8664219222324168,12.436240544017108,0.040319775816350135,0.10902639681518739
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,euclidean,0.6476461769115442,0.6163011679065872,0.6476461769115442,0.6255146836695277,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,euclidean,0.5975562218890553,0.7364815337950389,0.5975562218890553,0.6114683775232308,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.12233613157611463,3.022017052708635,50.68775400231171,-0.0005561215877339804,0.0031985123533982943
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.539006043047632,1.6868013200973955,584.3555022456067,0.000217287552087928,0.033187652491161006
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,manhattan,0.6511544227886057,0.6296927063959379,0.6511544227886057,0.6373557997678552,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,manhattan,0.6285907046476762,0.7530236763555161,0.6285907046476762,0.6442697229613537,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.05195010219143834,5.265819579485705,16.793263684531322,-0.0018676284403743326,0.004174996685685301
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.541559258946394,1.6937411963598283,573.1089832958464,-0.0035105976122613855,0.037699277442617446
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,minkowski,0.6476461769115442,0.6163011679065872,0.6476461769115442,0.6255146836695277,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,minkowski,0.5975562218890553,0.7364815337950389,0.5975562218890553,0.6114683775232308,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.12233613157611463,3.022017052708635,50.68775400231171,-0.0005561215877339804,0.0031985123533982943
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.539006043047632,1.6868013200973955,584.3555022456067,0.000217287552087928,0.033187652491161006
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,chebyshev,0.6408095952023988,0.6141419182462208,0.6408095952023988,0.6243608698907028,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,chebyshev,0.5509295352323839,0.699861961403378,0.5509295352323839,0.5650017595348247,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.14388363034168633,1.8153045562954382,124.41624093423316,-0.0036222990046813367,0.00024236422363193696
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,0.5469800141906875,1.6427149742247342,582.6564963031194,0.007111069325677758,0.02960044375734953
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,canberra,0.7114392803598201,0.6932479627524875,0.7114392803598201,0.6979786086098899,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,canberra,0.6338980509745127,0.750621280089997,0.6338980509745127,0.6504158012293145,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.2372807150390314,3.5543698514313635,34.75352246348942,0.024698138927829256,0.08472828072382711
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.34987959292180304,1.557483730678177,616.4023293016768,0.021777993775437578,0.013429450673626003
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,braycurtis,0.6511244377811094,0.628710063334794,0.6511244377811094,0.6364417987479357,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,braycurtis,0.6285907046476762,0.7508011028618495,0.6285907046476762,0.6444495635500459,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.17263834980886525,2.930957284138491,54.87165884271861,0.0060168415112211845,0.0046041412600848946
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.5284454391463321,1.7248878123581939,553.3249190884901,0.0071334078655788825,0.02626483189524872
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,hamming,0.661424287856072,0.6416375855489905,0.661424287856072,0.649257091850151,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,hamming,0.6614392803598201,0.6954289791732902,0.6614392803598201,0.6726974931729685,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,0.000948772837138797,10.93412470995311,1.5234691556470847,0.026177011286848857,0.0035014841716957444
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Geometric,cosine,0.6546176911544228,0.6258996081580986,0.6546176911544228,0.635228028069221,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Geometric,cosine,0.5889355322338832,0.7599379703405146,0.5889355322338832,0.6006313421734151,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.8819459009656083,0.49941188492186006,1334.467466263471,0.03249183723041081,0.005598327781872355
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.7191680556432269,1.7248204362776658,553.3618264117979,-0.001956834600147572,0.039276716502426166
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.6717991004497751,0.6535702824074756,0.6717991004497751,0.6599424753295888,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.6303898050974512,0.7724038663183576,0.6303898050974512,0.6450565820071756,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.34420213921440396,2.4918872537592653,75.91744455640041,0.03800368542962001,0.03435046410543706
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.5783883386074663,1.3280357167111945,59.87691840071934,-0.04034929505643852,0.03570127448776839
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.6890854572713644,0.6750470717636371,0.6890854572713644,0.6801571312519163,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.6148275862068966,0.7631388352790992,0.6148275862068966,0.6289477136843763,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,-0.029442156146251307,2.5417060089795105,53.73595576671362,-0.06551722052590343,0.10909439192631662
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.7895688733117898,1.4770252961637373,375.2217605274763,-0.002588916096801805,0.036134173642087056
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.6890854572713644,0.6751706630651497,0.6890854572713644,0.6801922694606477,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.637271364317841,0.762989950129615,0.637271364317841,0.652906735603109,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.042210931854409474,2.992141224362796,42.90262848851575,-0.005946298571571893,0.00028759034131617726
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.5382021562082459,1.4853341392259602,370.78784648437426,-0.0021429737054122822,0.03723390712607194
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.6890704647676162,0.6750722794302075,0.6890704647676162,0.6802211677606884,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.6131184407796102,0.7601041587808346,0.6131184407796102,0.6275157650858398,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.1294491783782846,3.035013656823042,46.776906688146745,0.007252115430049375,0.12598367425372006
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.7402338453180406,1.4853341392259602,370.78784648437426,-0.0021429737054122822,0.03723390712607194
Indian_Liver_Patient_lr_mc.csv,imbalanced,KNN,Probabilistic,total_variation,0.6389805097451274,0.6202816015580647,0.6389805097451274,0.6282045462814289,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,SVM,Probabilistic,total_variation,0.619985007496252,0.7519425113334304,0.619985007496252,0.6357646778724588,,,,,
Indian_Liver_Patient_lr_mc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.1160556167299289,3.3527379092739182,41.32772691362632,0.01623337901925883,0.02773362159371036
Indian_Liver_Patient_lr_mc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.5401329241497613,1.2295365217155307,422.65496097190766,-0.001956834600147572,0.039276716502426166
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,euclidean,0.7380000000000001,0.722547061034122,0.7380000000000001,0.7201990314182268,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,euclidean,0.712,0.7440588080009767,0.712,0.7205950830529109,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.06515081768020763,3.7077509564645807,69.467204093055,0.09599453974105346,0.07668466743957385
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.2079357095051262,2.647623192445953,3.360987395381705,-0.0018937318782639603,0.0004024592061289054
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,manhattan,0.7219999999999999,0.7033337719298246,0.7219999999999999,0.7051228408211834,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,manhattan,0.708,0.7455410471122547,0.708,0.7175312051389346,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.08266657284421339,3.8848481863235254,63.638385938171275,0.05001049405238623,0.040455692216610085
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.29377329149075615,0.6850749715871398,2.059643746589596,0.002664649146598528,0.0038952700563815736
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,minkowski,0.7380000000000001,0.722547061034122,0.7380000000000001,0.7201990314182268,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,minkowski,0.712,0.7440588080009767,0.712,0.7205950830529109,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.06515081768020763,3.7077509564645807,69.467204093055,0.09599453974105346,0.07668466743957385
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.2079357095051262,2.647623192445953,3.360987395381705,-0.0018937318782639603,0.0004024592061289054
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,chebyshev,0.712,0.6942110760123562,0.712,0.6963215070257057,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,chebyshev,0.671,0.6989259953645233,0.671,0.6798572778151059,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.0035518581409087237,2.8826894956864475,22.641639442985202,0.046887124340969484,0.013992639174421171
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,0.09375971075002461,2.304991781530858,51.19643954133607,-0.008038565357835654,0.013330134109130587
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,canberra,0.722,0.6957671201417585,0.722,0.6946260552719941,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,canberra,0.7230000000000001,0.7541319997566769,0.7230000000000001,0.7314553457231876,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.1114693326898311,2.9115355822724616,111.78192128789321,-0.001855671714093729,0.00010142143604730727
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.26104385618996445,2.367717059010973,2.011541145491968,0.0003660513719200503,2.4724308299543784e-05
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,braycurtis,0.7329999999999999,0.7140202767401836,0.7329999999999999,0.7113362735189375,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,braycurtis,0.7110000000000001,0.7456028730980571,0.7110000000000001,0.7200276164670592,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.09756457166017672,3.397167926745747,83.14002004446947,-0.0008432844703858184,1.460769177187257e-07
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.3133344550870104,2.9463976545317543,8.99289310935485,0.002111227554872359,0.0001356729023341266
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,hamming,0.708,0.6805634032777738,0.708,0.6825944190056179,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,hamming,0.701,0.7427874601150447,0.701,0.7114582343141351,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,0.04196450816840816,6.067932691155713,20.643974006042207,0.014853935270633492,0.001840106517721959
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
german_credit_data_mr_hc.csv,imbalanced,KNN,Geometric,cosine,0.736,0.7165526295853895,0.736,0.7151862221617847,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Geometric,cosine,0.7030000000000001,0.7386148357194386,0.7030000000000001,0.7124532918814965,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.19399965061970614,2.700475798124156,129.56454029942591,-0.003217992172363507,0.0010840823582403574
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.3932903584127847,2.7124356605686226,15.497059010984685,-0.003967339107931687,0.0003066275275006152
german_credit_data_mr_hc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.675,0.6400963272652586,0.675,0.6483686095162913,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.6289999999999999,0.7202421923399375,0.6289999999999999,0.6434526015174841,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.4957869376207798,1.1151524975751805,738.0597854675295,0.02287884484815369,0.020688981892649266
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.4448453551939713,0.6196538864951865,2.2585744163352985,-0.001141992491399369,0.0011535417203592275
german_credit_data_mr_hc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.718,0.6967971797339032,0.718,0.6995781374249406,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.687,0.7328511998464362,0.687,0.6983143029523851,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.05863532699897026,4.0515865987947715,52.847746310714854,-0.0006607343021946823,3.29032324031909e-05
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.6004784437322359,3.1535911313595726,7.5342790822603645,0.04873551171847519,0.024019910837967742
german_credit_data_mr_hc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.725,0.7045720485335841,0.725,0.7033261482615845,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.7259999999999999,0.7522814183358814,0.7259999999999999,0.7332893309560092,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.09751396163335903,1.4481686072859574,407.0423432932063,0.05506898108647693,0.033111574081432844
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.19316320016606772,3.231783946055796,2.0776471180671994,-0.00040114709291475654,1.0595552924823953e-05
german_credit_data_mr_hc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.7230000000000001,0.7015771909054562,0.7230000000000001,0.701464131982223,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.72,0.7551647636964522,0.72,0.7287788790316893,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.08506473766935237,5.464089644346808,27.586048440454093,0.04406404614983223,0.02016104720368281
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.38376823020884127,3.015281420464323,3.309918936313469,0.0022109261656985254,0.0003153098767275104
german_credit_data_mr_hc.csv,imbalanced,KNN,Probabilistic,total_variation,0.7269999999999999,0.7057179513221985,0.7269999999999999,0.7062326479341812,,,,,
german_credit_data_mr_hc.csv,imbalanced,SVM,Probabilistic,total_variation,0.704,0.740338546799486,0.704,0.7139099665347937,,,,,
german_credit_data_mr_hc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.25032486836039153,1.0746171417976251,793.8238825505781,0.021077970236331414,0.014394990295460697
german_credit_data_mr_hc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.1359706478261141,0.802321807329125,1.347078314452871,-0.001141992491399369,0.0011535417203592275
solar_flare_mr_mc.csv,imbalanced,KNN,Geometric,euclidean,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Geometric,euclidean,0.9733683089629379,0.9835254491895867,0.9733683089629379,0.9781926571729456,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.23214911369466962,1.5222998068945595,386.0560831494644,-0.004224751186468919,0.00144912006121577
solar_flare_mr_mc.csv,imbalanced,KNN,Geometric,manhattan,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Geometric,manhattan,0.9546450925901878,0.9857587177170302,0.9546450925901878,0.9692310532129383,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.3414107979272669,1.5222998068945595,386.0560831494644,-0.004224751186468919,0.00144912006121577
solar_flare_mr_mc.csv,imbalanced,KNN,Geometric,minkowski,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Geometric,minkowski,0.9733683089629379,0.9835254491895867,0.9733683089629379,0.9781926571729456,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,,,,,
